agent_idx,final_equity,winrate,trades,max_drawdown
5154,5.167089,0.5291443,2419,0.052041393
2548,5.1656127,0.40307692,975,0.05433512
5060,5.1652937,0.31047425,2931,0.17425896
6232,5.1625633,0.3931855,1849,0.04840275
1698,5.1617794,0.3625498,502,0.052521914
3469,5.1605735,0.35822147,1192,0.035054848
4064,5.159443,0.38672143,1461,0.04221039
357,5.1587763,0.48798987,791,0.02206562
806,5.155321,0.3026851,1229,0.07059008
978,5.1532874,0.4370313,3867,0.23098756
990,5.1529994,0.28959277,1105,0.059088815
1217,5.1524878,0.49640805,1392,0.0648566
3055,5.1519747,0.4375963,3245,0.06950929
582,5.15133,0.56081945,1562,0.03272545
3282,5.149646,0.33736762,661,0.045037407
4034,5.1491194,0.33978495,930,0.032370564
4391,5.1487484,0.42600277,2892,0.09788025
3770,5.1483645,0.44189018,3915,0.09173445
2126,5.1476283,0.28399563,2743,0.06575152
5379,5.1470213,0.3792906,1748,0.1320016
4260,5.1445217,0.28032738,3421,0.097876094
3981,5.1444006,0.3329405,1697,0.0652429
3314,5.1402745,0.3461829,1323,0.064454824
3829,5.139159,0.316787,3324,0.08309305
679,5.1370473,0.5018886,2118,0.03640081
5621,5.1362367,0.41775838,687,0.05788225
4330,5.134332,0.4575045,1106,0.038886726
4729,5.130951,0.35530382,971,0.09216875
3664,5.130383,0.33477947,1383,0.06661663
5136,5.128792,0.33772573,2049,0.11520232
4859,5.1274433,0.4408784,2368,0.07381481
6048,5.126369,0.31166667,600,0.08619429
1938,5.12625,0.53099537,2823,0.060660973
408,5.126168,0.52021277,940,0.093157485
5898,5.1260357,0.49829933,588,0.047510803
1065,5.125441,0.33940774,1317,0.052492034
3989,5.124593,0.3276316,1520,0.13445906
2253,5.1238484,0.34460694,2188,0.08454472
3498,5.119133,0.4477448,2727,0.08300815
3501,5.1184263,0.47001818,1651,0.030853031
6174,5.1137285,0.42020774,1059,0.047586408
3764,5.1130514,0.47666195,1414,0.038485702
1296,5.1119914,0.38629737,1372,0.091882475
267,5.1101494,0.5223979,3036,0.04594314
3375,5.108623,0.56857,2049,0.071646184
5512,5.1073265,0.45939267,2832,0.16210312
1832,5.106925,0.4311741,1976,0.056055106
6219,5.106438,0.5023202,862,0.03382021
2036,5.1024723,0.4334651,5313,0.07485157
4958,5.101004,0.40568477,774,0.03385304
1361,5.098388,0.39007092,1128,0.034487307
1122,5.096121,0.4599824,1137,0.036656663
818,5.09499,0.4050132,1516,0.07443535
4529,5.0935884,0.33966944,2420,0.10186773
1475,5.090057,0.42105263,684,0.04500179
6495,5.089646,0.46717173,792,0.05703612
6629,5.0892663,0.36129034,620,0.039922327
3978,5.0874696,0.5453869,1344,0.08656499
5913,5.087411,0.32661656,3325,0.09108985
5619,5.084312,0.3068085,2350,0.091788195
4928,5.0840626,0.4245648,1034,0.06830717
5867,5.083616,0.5322732,2138,0.052196983
6300,5.0783076,0.43004966,2416,0.1366366
5734,5.0770535,0.3452116,1347,0.08992905
5189,5.0756736,0.38245615,570,0.06674114
2553,5.075171,0.49361533,2506,0.07856351
4418,5.073563,0.339579,4323,0.11622938
1408,5.073533,0.4390854,2799,0.13669366
2566,5.0729237,0.394,500,0.058640674
1167,5.0728884,0.44878048,615,0.04503401
5398,5.072546,0.51082253,2079,0.09837233
2453,5.0720243,0.3689655,1740,0.23010485
1547,5.0711403,0.33846986,3699,0.10826784
5053,5.070613,0.38468388,1123,0.09207934
1510,5.069524,0.40844232,1682,0.12234074
2479,5.0685678,0.34737924,973,0.09860852
5962,5.067385,0.38606107,1277,0.035153057
4294,5.066703,0.47434294,1598,0.05916466
3704,5.066396,0.43557423,714,0.06048137
1796,5.064331,0.4745151,2217,0.053941347
4907,5.0636134,0.41225272,1567,0.12640937
3488,5.061382,0.43856144,1001,0.049578395
2954,5.060879,0.51372695,2659,0.09861717
3926,5.052666,0.3637883,1795,0.059699714
5152,5.051774,0.45380494,4665,0.15995793
1659,5.050653,0.28228623,2292,0.15788786
331,5.0490823,0.32700136,1474,0.1649019
660,5.0487947,0.4892412,2649,0.15196924
1784,5.047992,0.36728394,2268,0.047834385
2896,5.0478315,0.45023817,3989,0.25767884
3315,5.0457582,0.33417723,790,0.045338992
2298,5.045121,0.56178707,1052,0.043732643
2002,5.0425572,0.4098313,3438,0.07563612
1829,5.041754,0.40202177,1286,0.03549671
3937,5.0356016,0.41928795,2893,0.09001846
2591,5.035265,0.5345732,2097,0.04483419
952,5.0312624,0.3398058,412,0.048232235
841,5.030108,0.31410256,780,0.08180192
2833,5.029549,0.36030927,1940,0.07951987
1746,5.0286345,0.34541485,2290,0.09071732
6380,5.026283,0.45272207,2792,0.2938697
635,5.026012,0.29968077,2506,0.054481544
4825,5.025279,0.47759,2722,0.09332062
5851,5.025068,0.4509284,754,0.039104193
792,5.024457,0.45724908,807,0.041528393
5554,5.0241003,0.51399493,786,0.04137355
503,5.023405,0.33423424,1110,0.17160517
4780,5.0208583,0.386681,1862,0.09329319
5741,5.0190754,0.36920223,539,0.071266204
2742,5.0165715,0.2987073,2166,0.28823614
3442,5.014792,0.3934659,1408,0.042742286
4069,5.014047,0.38067633,2070,0.15034893
3869,5.013034,0.35143474,3241,0.07862625
4104,5.0126734,0.4152941,850,0.03396139
1712,5.0054784,0.4422269,2856,0.2051011
3550,5.005425,0.54432434,1850,0.06464964
6033,5.0045137,0.3575526,1569,0.12240681
5516,5.0028954,0.34713376,1884,0.15324166
4881,5.002034,0.29565218,2760,0.12249485
2178,5.0017395,0.43934426,915,0.049425997
2919,5.0001493,0.35076162,2429,0.077415645
3169,4.999993,0.43417946,3388,0.11564629
2236,4.999725,0.42161715,2424,0.06584334
1769,4.998522,0.41847825,736,0.04719276
3687,4.997968,0.39054966,1037,0.04663983
1233,4.994036,0.3912692,1237,0.049439058
1339,4.9939876,0.40636042,1132,0.043765437
6742,4.993077,0.4513064,842,0.056342844
2076,4.9929743,0.38944724,796,0.044523656
4515,4.9925256,0.36724138,1740,0.04427306
2956,4.9920135,0.48808864,1805,0.14933398
2021,4.9896717,0.33478734,917,0.05041139
500,4.986579,0.35410938,3273,0.10000574
5966,4.9861665,0.4063361,726,0.08205644
365,4.984192,0.4280176,3869,0.12905931
4924,4.9839244,0.4219089,922,0.15768981
2083,4.981418,0.40683043,1669,0.16870748
4678,4.979635,0.35762483,1482,0.07934213
644,4.979127,0.456942,569,0.046673946
4302,4.979015,0.3686393,2653,0.35569575
5485,4.979,0.5034286,3500,0.16702649
2768,4.9780946,0.43523315,772,0.0476609
6041,4.9776907,0.45451352,2847,0.09137158
4086,4.9773703,0.3223684,1672,0.16249342
6273,4.977059,0.52136755,819,0.041832775
4862,4.976691,0.2870257,3268,0.07494373
1345,4.976623,0.453149,651,0.020640353
5173,4.975406,0.3110687,524,0.061978407
6487,4.975003,0.46558294,3937,0.13510859
4995,4.973526,0.32822758,1371,0.05180331
1888,4.9730415,0.38895705,815,0.04746896
1060,4.971002,0.49889502,1810,0.026691612
487,4.9702115,0.47172323,1503,0.035087403
423,4.968834,0.43527508,618,0.03580405
3760,4.964819,0.5064146,2962,0.17595246
4764,4.9637527,0.59785205,1676,0.050479315
3607,4.961011,0.3847619,1050,0.04651087
6098,4.9583616,0.34915966,2380,0.06301866
3239,4.9577794,0.31326354,1146,0.08357784
1239,4.957252,0.5981735,876,0.0541299
1018,4.9570947,0.3438806,1675,0.081123225
1951,4.9551215,0.29602447,1635,0.09569104
1654,4.954492,0.4365153,1079,0.11816147
6036,4.954397,0.49161708,1849,0.120143555
5983,4.953274,0.37977806,1622,0.14333533
945,4.9532604,0.35766807,1904,0.058445763
4948,4.9521775,0.3477032,1415,0.05240499
935,4.9514427,0.44084933,989,0.031443767
794,4.9507585,0.34345794,1284,0.03452405
329,4.9492636,0.38877118,944,0.09292638
1576,4.9477572,0.36572438,566,0.042982206
4889,4.945065,0.34727845,2223,0.07545585
5604,4.9445925,0.584186,2150,0.047558315
1929,4.9439445,0.46676016,3565,0.0812894
3088,4.943404,0.4257332,1057,0.028552374
5258,4.9421344,0.37450722,761,0.06539046
3559,4.941756,0.41113743,844,0.05197549
210,4.9412646,0.46369863,1460,0.058102038
3707,4.9385824,0.57715434,499,0.042463876
1606,4.936434,0.43421695,6149,0.20126924
4652,4.936365,0.27130106,3697,0.07325077
3608,4.9362826,0.46495727,585,0.04450476
1124,4.935148,0.34126163,967,0.06839831
485,4.934841,0.5840598,803,0.032259334
1342,4.9346695,0.50302505,3471,0.07573456
5875,4.933579,0.49192363,681,0.038881935
164,4.930931,0.43579373,989,0.036730908
4442,4.929661,0.4632113,2759,0.10805948
5036,4.9296203,0.39367503,1834,0.04906269
2970,4.9270186,0.36413643,1818,0.07575747
3724,4.926769,0.42546585,644,0.03153051
6468,4.9251575,0.33003533,2830,0.07833075
2430,4.924012,0.29,3300,0.14471605
4942,4.9240065,0.4563679,848,0.04446043
5392,4.9212484,0.46597007,3541,0.0725877
3493,4.9206634,0.29107022,1467,0.061452482
4590,4.9174986,0.48453608,970,0.03282602
3082,4.91557,0.3686594,1104,0.06102444
2012,4.9152045,0.36065573,915,0.03943926
5190,4.9150553,0.33396405,1057,0.13402268
3994,4.913783,0.47695035,3384,0.06262282
693,4.912246,0.6369594,763,0.014028097
2557,4.91025,0.33907187,4008,0.14851438
1412,4.909899,0.44181034,3712,0.10616097
3538,4.9092183,0.46545914,2374,0.2880855
6184,4.9072957,0.3222836,1086,0.051878855
12,4.903713,0.46106303,809,0.034507304
4100,4.90295,0.4415658,5288,0.17936249
4878,4.902452,0.37510374,1205,0.08881356
2336,4.900984,0.43404254,3290,0.08306061
3677,4.9004645,0.450361,1108,0.033556573
1565,4.900094,0.549513,1232,0.03401419
2413,4.899788,0.38278517,1429,0.061183237
6659,4.890815,0.36172506,1855,0.06336962
2458,4.890222,0.38797814,1098,0.04230016
1992,4.890063,0.43032095,2368,0.051528525
5444,4.8881865,0.36749008,3279,0.11922782
2277,4.8875604,0.4341637,843,0.1136567
1961,4.884865,0.48654708,892,0.056866802
5483,4.884745,0.42876166,751,0.043575305
4479,4.8845043,0.4276663,947,0.040217143
2427,4.8840413,0.35744682,705,0.049792904
5557,4.8835115,0.47229466,3068,0.06474235
415,4.883335,0.4313395,2374,0.07871774
4131,4.8832097,0.33029383,987,0.043744843
1811,4.8827167,0.33764833,927,0.047694445
6145,4.8819027,0.3839514,3128,0.20141968
4325,4.881626,0.5243665,2052,0.10592742
4912,4.8786583,0.45670995,462,0.04102422
3898,4.876921,0.33212414,2481,0.06852231
4792,4.8743277,0.39016652,1261,0.068398386
5639,4.873462,0.31410757,1283,0.04275603
4320,4.8727736,0.44251877,3462,0.11060783
3290,4.871831,0.42957455,2421,0.10386393
5828,4.8702755,0.44965142,2582,0.07726322
1817,4.8702416,0.3066971,1314,0.0863976
2863,4.870126,0.5095759,1462,0.08053057
3274,4.870071,0.37693223,841,0.11291805
5113,4.869119,0.4976685,2359,0.1088164
630,4.8665094,0.297286,2395,0.11570239
838,4.8610334,0.38053098,678,0.02533513
2247,4.8584046,0.40272614,807,0.047629546
5298,4.8564715,0.42949036,2021,0.04560846
3473,4.8559318,0.38268307,1871,0.07001384
3198,4.855745,0.5368568,719,0.034907635
2356,4.8555465,0.33873343,1358,0.07753172
6728,4.8520713,0.47556818,1760,0.06731659
3803,4.8520684,0.34052074,2458,0.08586569
2717,4.851768,0.44556114,597,0.03228843
4952,4.85069,0.3901809,387,0.035505418
712,4.8505273,0.4413965,2005,0.092346534
3723,4.84635,0.50136983,1460,0.045812733
6536,4.8452883,0.3828648,1494,0.1544443
5098,4.844566,0.4190816,2243,0.0809986
1229,4.8444395,0.5262557,876,0.029476142
2773,4.8429303,0.37182742,788,0.03992848
2098,4.8405848,0.3640044,2717,0.09366532
4026,4.840476,0.5101404,641,0.04474303
2622,4.8402643,0.41951025,2491,0.06555402
3372,4.837958,0.4379771,1048,0.092844695
2922,4.837825,0.32907075,1173,0.20193584
4861,4.837692,0.33089134,1638,0.28079617
776,4.8370442,0.48110315,979,0.032432478
6727,4.836726,0.50211865,472,0.03703383
1848,4.8365197,0.4303216,653,0.05754928
5645,4.834217,0.49559084,567,0.021863995
5246,4.8335857,0.34738716,1684,0.09365147
3403,4.8325505,0.34725082,3401,0.11516327
3544,4.831396,0.5242424,660,0.050174415
1098,4.829764,0.4261954,2405,0.079350926
2318,4.829134,0.39306697,1702,0.04538635
378,4.824862,0.3799622,529,0.04545446
292,4.8222504,0.3887689,1389,0.08186399
5198,4.82039,0.4431599,1038,0.064126275
3719,4.8202767,0.5825864,1562,0.053598713
743,4.8199267,0.39476812,2523,0.05620694
1972,4.8190756,0.37790158,1077,0.042669185
4698,4.816659,0.38277695,2636,0.13015594
4161,4.815815,0.5465729,569,0.015578872
5075,4.8151917,0.5743719,1990,0.020755192
1973,4.813888,0.33536586,492,0.06376977
866,4.812503,0.4501643,913,0.053879537
6153,4.8112946,0.39222175,2417,0.07636291
4404,4.810208,0.33966035,1001,0.0821246
5043,4.810044,0.3625304,822,0.03276968
4462,4.8084607,0.41733548,623,0.0568316
6164,4.8082185,0.4408252,921,0.042748515
5873,4.8053803,0.4285076,2238,0.07212438
6735,4.803779,0.31703058,3435,0.07757669
2078,4.803261,0.47696477,738,0.042494237
645,4.8026648,0.31748825,1704,0.049701326
2641,4.800314,0.42526454,1512,0.06286992
5453,4.799668,0.43304843,2457,0.10902747
5535,4.798941,0.38487974,1455,0.121153146
3199,4.796901,0.4582593,563,0.048130516
4959,4.7964625,0.48059008,2576,0.082628354
3953,4.7963896,0.30931458,569,0.07697111
3519,4.7959313,0.3986889,1678,0.08549709
4613,4.7958713,0.34405145,933,0.051706214
647,4.7953653,0.36955065,1491,0.087259375
4074,4.794168,0.5330836,2403,0.11169193
4616,4.7927995,0.48163265,4165,0.1191175
418,4.792356,0.33671987,2067,0.10918474
5110,4.7906632,0.4726248,1242,0.038748685
4983,4.7879233,0.3898305,1121,0.046923894
1680,4.787791,0.4113372,688,0.025933294
6498,4.787199,0.43134534,721,0.051814474
5993,4.785728,0.33599043,2509,0.064858094
1298,4.785691,0.36484918,1724,0.084622525
2084,4.7842917,0.4759556,811,0.050711818
3387,4.7840314,0.33564013,867,0.060734008
3576,4.7833843,0.27507332,3410,0.08764509
23,4.782358,0.49583334,720,0.03764549
5212,4.7810917,0.48399246,3186,0.07708251
2016,4.778396,0.36998394,1246,0.06296612
2080,4.777652,0.51770365,2909,0.03194971
5052,4.7775645,0.35166872,1618,0.09355235
2771,4.775022,0.33394834,542,0.044242717
3049,4.774515,0.49276316,1520,0.0329814
5086,4.7738767,0.490008,1251,0.041684963
309,4.7707443,0.38225484,1499,0.17220977
8,4.77037,0.40887225,1871,0.054841287
3052,4.769783,0.34879032,496,0.046084672
253,4.7695813,0.39732143,672,0.06776881
2426,4.76948,0.46279255,3803,0.11005495
2511,4.768278,0.34491315,2418,0.14150831
338,4.765318,0.35470942,499,0.050042152
3839,4.7652926,0.46719947,3003,0.10625567
3892,4.764186,0.38764384,1651,0.38493937
5816,4.7641573,0.46227595,2399,0.2288648
2836,4.76336,0.41917503,897,0.031191658
2765,4.7620754,0.4359322,2950,0.18236107
1864,4.7599406,0.36618403,2141,0.06440564
3218,4.758487,0.4880803,2391,0.09967126
5331,4.757875,0.5305822,1357,0.031548604
2400,4.755695,0.63712686,1072,0.06307995
2411,4.7540784,0.35789475,1900,0.058004893
6038,4.7538753,0.31343284,1608,0.10634239
4865,4.7504325,0.45648465,2344,0.058394846
2101,4.7459297,0.4114202,2049,0.050676428
6351,4.7458043,0.32737032,559,0.10773271
846,4.7457547,0.44772592,1693,0.065343015
2193,4.7445617,0.46635514,2140,0.12416335
4344,4.7436676,0.4187256,769,0.042348087
4605,4.7433476,0.38085255,1431,0.06214843
6493,4.742887,0.34642497,993,0.02867373
6350,4.7426996,0.32821342,1237,0.06058931
1688,4.7426414,0.3929024,789,0.06805728
404,4.7424006,0.3543578,872,0.07776804
1902,4.742381,0.4206096,3445,0.16671596
6252,4.7423215,0.51435405,418,0.03850948
984,4.7421517,0.42719382,1037,0.04516316
788,4.741883,0.3685015,654,0.07357486
2826,4.7417383,0.3901221,1802,0.09216144
5314,4.7400093,0.33146355,1961,0.057008203
1757,4.739424,0.42653137,2661,0.05286666
4146,4.7394156,0.3936053,907,0.045626108
5205,4.7357345,0.45845696,674,0.07337404
104,4.735384,0.47531572,871,0.043945108
2694,4.732952,0.3598746,1595,0.08340874
4380,4.732911,0.34384537,983,0.10062345
6116,4.731255,0.53039616,2928,0.15964219
2892,4.730336,0.3426259,1112,0.035507392
3441,4.7295284,0.29958507,1205,0.080317184
6442,4.729154,0.39087301,504,0.03655324
1047,4.7290473,0.38404074,2945,0.06966872
2966,4.7286196,0.43328017,1881,0.051758025
324,4.72831,0.47962555,1816,0.10643285
544,4.7281075,0.5230579,3231,0.21451367
3553,4.7264676,0.43103448,754,0.03026346
2998,4.725559,0.32769954,2130,0.12568581
1322,4.7242823,0.33207723,2123,0.07682778
5887,4.7240157,0.3463588,1689,0.05755135
3961,4.723705,0.29494765,2197,0.04979757
3205,4.7200074,0.46786833,3828,0.052736994
19,4.7191787,0.3730337,445,0.036495954
746,4.718972,0.3841182,1083,0.063374124
4225,4.7169366,0.33831376,937,0.048647612
6648,4.716658,0.3459001,3183,0.07970188
877,4.716304,0.3876128,2438,0.11285955
2745,4.714899,0.4319345,977,0.053903766
28,4.712863,0.5739254,2117,0.034448944
6603,4.7127295,0.4852071,507,0.038303453
1697,4.7114677,0.3740526,2243,0.17726862
885,4.7107754,0.46177846,641,0.05889382
1743,4.710486,0.42673624,2491,0.1466371
3466,4.7090507,0.48141176,2125,0.09117982
6357,4.70832,0.37950137,1083,0.05913913
6187,4.707527,0.43034825,402,0.0566294
5123,4.707422,0.36196318,815,0.041297626
2613,4.7055893,0.41515934,1161,0.0715443
3434,4.703046,0.34030622,4637,0.12169817
4976,4.702702,0.53521127,710,0.018968657
379,4.7025757,0.34707397,2717,0.16092983
4971,4.7018404,0.37275985,1116,0.04858234
6543,4.701176,0.33959898,798,0.04607263
6564,4.7006116,0.36492443,3176,0.15524273
2415,4.699451,0.36330497,2469,0.16549645
3852,4.698517,0.38007864,763,0.040888187
3705,4.6982975,0.42654866,565,0.037573133
1890,4.6972346,0.37951362,1357,0.025558691
4172,4.695351,0.5792291,934,0.025210384
4508,4.6947894,0.34666955,4624,0.1757125
426,4.694351,0.44031194,1667,0.061680652
5585,4.693967,0.33559066,1329,0.067762375
1948,4.6937203,0.3976177,1763,0.0606527
5008,4.69293,0.3313492,1008,0.04252926
1458,4.6920547,0.49884528,1299,0.035499115
1544,4.6897693,0.51490605,3086,0.21888405
5998,4.6896687,0.36554307,1335,0.06432415
1447,4.688335,0.4598338,722,0.06643617
2438,4.6881022,0.4301887,795,0.061836276
2397,4.68558,0.40159574,1128,0.053057965
1905,4.684413,0.35020244,494,0.050138492
2710,4.683779,0.34673366,3582,0.15255696
5344,4.683285,0.42080876,2374,0.06616458
5525,4.683116,0.51384616,1300,0.051894546
5665,4.6812468,0.47110423,1938,0.12840395
2690,4.679797,0.39520958,501,0.04534995
413,4.6796207,0.4129693,586,0.06921291
2848,4.679244,0.39657855,1286,0.062261075
3023,4.679054,0.47315854,1602,0.05652667
4556,4.678682,0.3262136,515,0.05893945
2352,4.678033,0.45469254,1854,0.06507067
5659,4.6774077,0.34843847,1633,0.084441386
2903,4.6772923,0.52301663,3063,0.19166662
6026,4.6770835,0.7672515,855,0.03472167
734,4.6767797,0.34610918,861,0.038333137
2629,4.674915,0.4390102,3435,0.075417906
4846,4.6729507,0.61343014,551,0.047189116
5871,4.6707506,0.31913117,1197,0.09379193
3288,4.6687083,0.41339493,866,0.06378717
4080,4.667694,0.29053319,919,0.0895214
3846,4.666317,0.38104448,517,0.074413195
1586,4.666152,0.31569967,1172,0.07991624
3742,4.6660085,0.5086072,639,0.028202593
3230,4.665365,0.3802817,1420,0.12793033
3880,4.6633725,0.48205927,1923,0.11369058
3515,4.662207,0.3732828,2111,0.13718544
3152,4.6613064,0.49371427,1750,0.064021155
665,4.661224,0.48211244,3522,0.06858353
3072,4.6583166,0.32922202,1054,0.17305739
1185,4.65771,0.3292683,1312,0.03917677
3983,4.6570086,0.375817,612,0.03825286
1624,4.6555386,0.38367346,490,0.03234642
2406,4.654375,0.45488256,809,0.04450026
2714,4.6531086,0.57,1000,0.07989776
4979,4.651936,0.2841782,651,0.09228791
6371,4.649527,0.28320912,2281,0.15742096
1291,4.648854,0.48294678,733,0.030583745
6740,4.648088,0.2926491,2163,0.2093174
3250,4.647361,0.34070796,904,0.05935784
1794,4.6465516,0.41525424,708,0.12754472
2725,4.646326,0.4249548,2765,0.09372816
4963,4.645355,0.375323,1548,0.17801507
6307,4.6438174,0.70642203,545,0.029358173
472,4.643619,0.50796056,1319,0.039345812
3987,4.6425357,0.4421889,1133,0.029499484
2506,4.642081,0.43078914,773,0.027621457
5401,4.6404815,0.32442397,1085,0.1089252
1016,4.6395745,0.5191972,1146,0.036667172
6646,4.6378264,0.4637372,2344,0.19944006
4273,4.637326,0.40616438,1460,0.045507904
4739,4.6362705,0.33269963,1052,0.10676759
968,4.635107,0.4167832,1430,0.08480002
1184,4.634481,0.4512195,738,0.06488795
580,4.6318564,0.46217853,3966,0.13215949
4708,4.628239,0.3845614,1425,0.12184389
1206,4.626285,0.50651366,3224,0.099433
2066,4.6261444,0.4808444,1279,0.046382416
5579,4.6257358,0.33501515,2973,0.14368343
6193,4.6257215,0.45375147,2519,0.084799334
2974,4.624585,0.31458968,658,0.06299284
2547,4.62386,0.6867863,613,0.011258861
5602,4.6219697,0.34344262,1220,0.04642403
797,4.621004,0.27556327,1154,0.05550955
891,4.618289,0.52551615,2567,0.0721407
1759,4.613285,0.45997286,1474,0.029933788
6157,4.6108503,0.47538292,1828,0.048284873
6416,4.6090393,0.45755395,695,0.041909218
5614,4.6087084,0.33794162,1302,0.06488787
3476,4.6080914,0.44036698,2943,0.09723235
167,4.6070175,0.41502464,812,0.034346428
4866,4.605141,0.42344597,2397,0.097209
3,4.604774,0.52907395,2786,0.09092001
6515,4.6047177,0.35067874,442,0.036624562
4561,4.6042676,0.5019794,1263,0.046760492
5103,4.602631,0.2972973,1110,0.05821756
4042,4.602412,0.45012504,3599,0.049221195
6731,4.60211,0.35201845,4335,0.18365267
3627,4.6007924,0.37864822,1302,0.047510043
2373,4.5987477,0.4178082,1314,0.03482012
1904,4.5974703,0.4239766,342,0.04532479
3768,4.5973973,0.3902439,574,0.04998699
5991,4.5943265,0.40030912,1294,0.11975486
